supConstruida,terreno,title,valorCLP,valorUF,x,y
170,200,EL GOLF CON PRESIDENTE RIESCO EN LA MEJOR UBICACION DEL BARRIO EL GOLF,1850000,67,-33.41230,-70.59279
140,150,NORUEGA - ESTOCOLMO,1780000,63,-33.40680,-70.56420
140,160,San Olav / Carlos XII,1780000,63,-33.40553,-70.56576
168,186,METRO / LOS MILITARES / NEW DESING,1700000,63,-33.40633,-70.57127
170,220,Martín de Zamora 6500,1700000,63,-33.41492,-70.56161
160,200,Club de Golf,1750000,63,-33.41240,-70.59259
205,220,EL GOLF / NEW / AMOBLADO,1750000,63,-33.41342,-70.58722
185,185,COLEGIO ALEMA / FRENTE PARQUE JUAN PABLO II,1750000,63,-33.39991,-70.56926
140,160,SAN OLAV - SECTOR NORUEGA - LOS MILITARE,1750000,63,-33.40550,-70.56570
205,220,"EL GOLF /  CLASS ""A""  /  NEW",1750000,63,-33.41338,-70.58726
165,180,EL GOLF III / METRO  ALCáNTARA  /  BORJA HUIDOBRO,1720000,63,-33.41270,-70.59173
135,145,EL GOLF / METRO ALCÁNTARA / CALLAO,1750000,63,-33.41688,-70.58978
160,190,El Golf,1750000,63,-33.41230,-70.59279
180,200,El Golf / Exclusivo,1750000,63,-33.41330,-70.58707
140,150,Club de Golf / Amoblado Full / Entrega Inmediata,1750000,63,-33.41212,-70.59176
140,165,El Golf,1750000,63,-33.41200,-70.59033
240,265,Américo Vespucio / Alonso De Córdoba.,1761065,63,-33.40383,-70.58669
150,170,LUJO / CLUB DE GOLF,1750000,63,-33.41227,-70.59068
200,259,colegio  Alemán,1750000,62,-33.39606,-70.56357
140,160,Luz/Pdte. Riesco,1700000,62,-33.41083,-70.60168
120,140,Presidente Riesco - El Golf,1755195,62,-33.41233,-70.59166
90,100,2 Dorm. Amoblado-El Golf- Metro Alcántara-Expats,1750000,62,-33.41298,-70.59033
210,265,Hermanos Cabot /Gerónimo de Alderete,1750000,62,-33.39620,-70.56290
140,150,Nuestra Señora del Rosario,1872879,67,-33.40030,-70.56350
184,184,Los militares,1850000,67,-33.40613,-70.57157
200,220,Apoquindo / Malaga,1850000,66,-33.41516,-70.58745
200,225,Metro el Golf,1850000,66,-33.41396,-70.59239
70,90,El Golf,1800000,66,-33.41420,-70.59882
125,137,El Golf,1850000,66,-33.41700,-70.59160
170,200,EL GOLF CON PRESIDENTE RIESCO EN LA MEJOR UBICACION DEL BARRIO EL GOLF,1850000,66,-33.41230,-70.59279
230,230,"Plaza Perú, amoblado, 3 dormitorios, 230",1850000,66,-33.41510,-70.59790
90,113,CERRO COLORADO / PARQUE ARAUCO /  LUMINOSO,1800000,66,-33.40076,-70.57156
273,318,"Burgos, cercano a metro Alcántara",1850000,66,-33.39900,-70.55730
170,170,Noruega ( INCLUYE MUCAMA )  6445,1800000,66,-33.40654,-70.56398
200,200,HERMOSA VISTA VESPUCIO / ESCUELA MILITAR,1850000,66,-33.41282,-70.58715
135,145,EL GOLF - EXCLUSIVO - CALLAO,1800000,66,-33.41666,-70.59038
225,240,EL GOLF - EXCLUSIVO PISO /,1800000,66,-33.41263,-70.59087
220,240,"EL GOLF / LUJOSO / CLASS ""A""  / INCREÍBLE VISTA",1800000,66,-33.41349,-70.58709
135,145,EL GOLF EXCLUSIVO CALLAO FUNDADORES,1800000,66,-33.41662,-70.59033
260,260,El Golf,1800000,66,-33.41349,-70.58893
180,200,EL GOLF - INCREÍBLE  VISTA,1800000,66,-33.41249,-70.59179
230,255,EL GOLF / ENTREGA INMEDIATA,1800000,66,-33.41210,-70.58756
180,200,COLEGIOS / ALEMÁN / SEK / NORUEGA,1800000,66,-33.40422,-70.56397
170,190,La Gioconda / Americo Vespucio,1800000,65,-33.41265,-70.58647
135,145,EL GOLF / METRO ALCÁNTARA / LAS CONDES,1800000,64,-33.41688,-70.58978
140,160,"Hamlet , Las Torcazas; Americo Vespucio",1802996,64,-33.41223,-70.58793
98,98,CARMENCITA / AMPLIA / ILUMINACIÓN NATURAL / METRO TOBALABA,1752679,62,-33.41658,-70.59840
190,230,Plaza Peru / El Golf,1800000,64,-33.41324,-70.59782
150,180,EL TROVADOR - GOLDA MEIR -  FRENTE A PLAZA MUSTAFA KEMAL,1802996,64,-33.41369,-70.58726
300,300,SECTOR ENRIQUE FOSTER SUR,1800000,64,-33.41920,-70.59370
180,200,EL GOLF - INCREÍBLE  VISTA,1800000,65,-33.41249,-70.59179
145,160,Expats - 3 Dorms. Amoblado - Vista Golf,1800000,64,-33.41741,-70.59046
180,320,Hermoso Jardin,1800000,64,-33.39050,-70.57240
140,150,Callao con Alcantara,1800000,64,-33.41750,-70.59030
168,193,"Expats - 3 Dorms - Vespucio vista Club de Golf, Amoblado",1800000,64,-33.40678,-70.58727
131,131,Cristobal Colon / Robinson Crusoe,1800000,64,-33.41780,-70.55790
160,200,EL GOLF,1800000,64,-33.41370,-70.59230
240,260,Metro Alcántara - Metro Alcántara,1800000,64,-33.41340,-70.58760
140,160,Presidente Riesco / Las Torcazas,1800000,64,-33.41212,-70.59176
140,150,SECTOR ALONSO DE CÓRDOVA CON LOS MILITARES,1750000,64,-33.40621,-70.57007
74,74,Hotel W,1800000,64,-33.41390,-70.59840
200,220,"EL GOLF / INCREÍBLE VISTA  / CLASS ""A""",1750000,64,-33.41349,-70.58709
135,160,METRO ALCANTARA - EL GOLF,1800000,64,-33.41720,-70.58970
165,185,EL GOLF / LUJOSO AMOBLADO,1750000,64,-33.41349,-70.58709
140,140,Depto. duplex San Fco. de Asís.,1789019,64,-33.38080,-70.50940
150,150,San Olav / Carlos XIII,1780000,63,-33.40555,-70.56568
167,167,Vespucio / Alonso de Cordova EL ARRIENDO,1789019,64,-33.40520,-70.58680
150,166,Los MIlitares con Noruega,1780000,63,-33.40550,-70.56570
115,125,CALLAO - OCTUBRE - EL GOLF EXCLUSIVO DISEÑO,1700000,63,-33.41661,-70.59039
90,100,Callao / Edificio Fundadores/ Increíble Vista/ 2 Estacionamientos,1700000,63,-33.41733,-70.58939
140,150,Club de Golf / Amoblado Full / Entrega Inmediata,1816972,65,-33.41212,-70.59176
240,300,La Gioconda - Américo Vespucio Nte.,1816972,65,-33.41290,-70.58650
160,170,"EL GOLF - VACÍO - LUJOSO MODERNO - CLASS ""A""",1816972,65,-33.41322,-70.58677
264,294,Isidora Goyenechea - Plaza Perú - Hotel W,1816972,65,-33.41419,-70.59961
145,160,AVENIDA EL GOLF / ISIDORA GOYENECHEA,1816972,65,-33.41397,-70.59239
107,134,EL GOLF - LUJOSO - IMPECABLE METRO ALCÁNTARA,1816972,65,-33.41285,-70.59177
127,137,CALLAO-GERTRUDIS ECHEÑIQUE-METRO ALCANTARA,1800000,64,-33.41734,-70.59025
184,184,Los Militares / Rosario Norte,1800000,64,-33.40631,-70.57088
165,220,Club de Golf,1816972,65,-33.41249,-70.59332
300,310,"Metro Alcántara SEÑORIAL,  ESPECIAL DIPLOMÁTICOS O EMPRESA",1800000,64,-33.41849,-70.58616
135,145,EL GOLF / METRO ALCÁNTARA / LAS CONDES,1800000,64,-33.41688,-70.58978
120,190,Residencia Hotel W / Lujoso Amoblado,1750000,64,-33.41401,-70.59835
170,195,El Golf,1800000,64,-33.41180,-70.58906
140,161,El Golf,1800000,64,-33.41398,-70.58966
270,310,Burgos/ Renato Sanchez,1800000,64,-33.41740,-70.58730
226,246,EL GOLF,1800000,64,-33.41770,-70.59400
155,170,EL GOLF / METRO / ISIDORA,1800000,64,-33.41270,-70.59173
180,230,Estadio Español / Neveria,1800000,64,-33.41290,-70.57618
165,185,EL GOLF / LUJOSO AMOBLADO,1750000,64,-33.41349,-70.58709
74,97,HOTEL W / EXCLUSIVO / NIVEL SUPERIOR,1800000,64,-33.41368,-70.59766
230,230,La Castellana Sur,1800000,64,-33.41290,-70.57620
240,280,BARRIO EL GOLF / RENATO SANCHEZ / AMPLIO DEPTO. AMOBLADO ESTILO CLASICO / EMBAJADAS / EJECUTIVOS,1800000,64,-33.41889,-70.59265
140,140,BALMORAL - URANO,1800000,65,-33.40670,-70.57060
180,213,metro golf,1800000,65,-33.41832,-70.59332
148,173,Departamento cercano a Metro Manquehue,1826197,65,-33.39506,-70.57210
160,200,Club de Golf / Entrega Inmediata,1800000,65,-33.41240,-70.59259
140,175,ESPECTACULAR DEPTO. AMOBLADO Gotemburgo - Bergen,1800000,65,-33.40436,-70.56336
140,152,El Golf,1800000,65,-33.41305,-70.59116
270,270,Av la plaza / Francisco de Asis,1825358,65,-33.38918,-70.49562
325,390,Carlos Alvarado 5487 - Departamento 13,1800000,65,-33.42937,-70.56812
157,179,Club de Golf Los Leones,1800000,65,-33.41184,-70.59095
140,145,Napoleón 3000,1800000,65,-33.41818,-70.59815
240,240,Victor Rae,1800000,65,-33.43030,-70.57200
74,97,HOTEL W / EXCLUSIVO / NIVEL SUPERIOR,1800000,65,-33.41368,-70.59766
140,260,MARTÍN DE ZAMORA CERCANO A MANQUEHUE,1800000,65,-33.41560,-70.56040
150,170,El Golf,1800000,65,-33.41212,-70.59176
75,99,Isidora Goyenechea 3050 - Departamento 11022,1800000,65,-33.41412,-70.60070
140,140,Hamlet- Las Torcazas,1816972,65,-33.41249,-70.58788
145,161,**RIESCO / AV. EL GOLF **,1816972,65,-33.41219,-70.59307
145,160,AVENIDA EL GOLF / ISIDORA GOYENECHEA,1816972,65,-33.41397,-70.59239
165,220,Club de Golf,1816972,65,-33.41249,-70.59332
240,300,Las Torcazas con Apoquindo,1816972,65,-33.41359,-70.58912
140,152,El Golf,1816972,65,-33.40545,-70.57501
140,180,EL GOLF  - EXCELENTE AMOBLADO ESPECTACULAR - 2 DORMITORIOS & SERVICIOS + GRAN SALA DE ESTAR,1750000,62,-33.41261,-70.58584
150,160,Barrio El Golf - Golg Los Leones - Metro Alcantara,1816972,65,-33.41173,-70.58987
140,295,MEJOR UBICACIÓN / CLUB EL GOLF / ESPECTACULAR,1750000,62,-33.41212,-70.59176
90,100,Expats - 2 Dorm. Amoblado-El Golf- Metro Alcántara,1750000,62,-33.41298,-70.59033
140,160,"AMOBLADO en EXCLUSIVO EDIFICIO de arquitectura, en el CORAZÓN del BARRIO EL GOLF, ideal para EXPATRIADOS",1750000,62,-33.41262,-70.59196
140,180,Metro Escuela Militar - La Gioconda,1750000,62,-33.41270,-70.58628
110,130,La Gioconda con Américo Vespucio Norte,1750000,62,-33.41300,-70.58640
120,140,Las Condes,1750000,62,-33.41298,-70.58643
110,130,"HAMLET / LAS TORCAZAS,",1750000,62,-33.41260,-70.58580
140,160,SAN OLAV - SECTOR NORUEGA - LOS MILITARES - LAS CONDES - A PASOS DE COLEGIO SEK,1750000,62,-33.40571,-70.56553
160,175,EL GOLF / LUJOSO / METRO,1700000,62,-33.41282,-70.59167
110,130,EL GOLF / MODERNO / LAS CONDES,1750000,62,-33.41261,-70.58673
160,172,EL GOLF / INCREÍBLE VISTA,1700000,62,-33.41253,-70.59180
165,185,EL GOLF / LA GIOCONDA / LUJOSO,1700000,62,-33.41327,-70.58739
300,350,Barrio El Golf - Metro Alcántara y Metro Escuela Militar,1700000,62,-33.41601,-70.58718
300,350,Malaga - Barrio El Golf - Metro Alcántara,1700000,62,-33.41723,-70.58623
165,185,EL GOLF / LUJOSO AMOBLADO,1700000,62,-33.41349,-70.58709
130,140,PENT- HOUSE / EL GOLF / CALLAO,1700000,62,-33.41651,-70.59076
140,150,"EL GOLF - CALLAO - CLASS ""A""  LUJOSO - MINIMALISTA",1680000,62,-33.41662,-70.59042
72,80,El Golf,1733112,62,-33.41290,-70.58737
72,85,Metro Alcantara,1733112,62,-33.41600,-70.59100
72,86,Metro Alcántara,1733112,62,-33.41267,-70.58984
123,160,COLEGIO SEK / FULL AMOBLADO / VISTA HERMOSA,1700000,61,-33.40353,-70.56457
246,268,Las Torcazas/ Apoquindo,1706556,61,-33.41480,-70.58960
240,268,Metro Alcántara,1700000,61,-33.41340,-70.58875
120,130,EL GOLF / METRO ALCÁNTARA / CALLAO,1700000,61,-33.41734,-70.59068
123,160,Metro Manquehue Los Militares / SUPERMERCADO Bergen,1700000,61,-33.40353,-70.56457
140,150,Cerro Colorado - Manquehue Norte - Parque Araucano - Colegio Alemán - Parque Arauco,1700000,61,-33.39981,-70.56920
168,186,NORUEGA / MANQUEHUE / VISTA,1650000,61,-33.40245,-70.56864
140,150,Cerro Colorado - Manquehue Norte - Parque Araucano - Colegio Alemán - Parque Arauco,1700000,61,-33.39989,-70.56849
150,160,CLUB DE GOLF,1705159,61,-33.41210,-70.59180
140,177,Los Militares Con Manquehue / Frente colegio Sek,1700000,61,-33.40353,-70.56457
165,185,EL GOLF / LUJOSO AMOBLADO,1650000,60,-33.41349,-70.58709
165,195,METRO MANQUEHUE,1700000,60,-33.40631,-70.57088
140,155,"Hermanos Cabot, Las Condes",1700000,60,-33.39344,-70.55484
115,125,CALLAO / AMOBLADO / METRO,1650000,60,-33.41677,-70.59037
93,115,METRO ALCANTARA  / CALLAO,1700000,60,-33.41709,-70.58957
165,185,EL GOLF / LUJOSO AMOBLADO,1650000,60,-33.41349,-70.58709
150,150,Club de Golf Los Leones,1650000,60,-33.41212,-70.59176
140,165,NORUEGA EXCLUSIVO MODERNO CERCANO  SEK - PARQUE ARAUCO,1700000,60,-33.40334,-70.56243
240,268,Metro Alcántara,1700000,60,-33.41340,-70.58875
170,188,Expats - 4 Dorms Amoblado - Metro Manquehue - Rosario Norte,1700000,60,-33.40631,-70.57088
170,188,Expats - 4 Dorms Amoblado - Metro Manquehue - Rosario Norte,1700000,60,-33.40631,-70.57088
145,155,EL GOLF / ISIDORA GOYENECHEA,1700000,60,-33.41401,-70.59282
115,115,Metro Alcántara - Callao. MODERNO; AMOBLADO,1700000,60,-33.41709,-70.58957
140,150,Cerro Colorado / Av. Manquehue,1600000,58,-33.39976,-70.56886
230,250,Golda Meir 00,1600000,58,-33.41406,-70.58729
168,180,EL GOLF / INCREÍBLE VISTA /,1600000,58,-33.41253,-70.59180
258,258,El Crepúsculo 9060,1600000,58,-33.37355,-70.54992
140,150,Nueva Las Condes,1600000,58,-33.40339,-70.56112
123,138,EXCLUSIVO / CALLAO / LUJOSO  FUNDADORES,1580000,58,-33.41680,-70.59025
160,165,Metro El Golf / Callao / Enrique Foster,1600000,58,-33.41889,-70.59291
160,160,Enrique Foster- Renato Sanchez,1600000,58,-33.41903,-70.59204
180,180,"LAS CONDES, NUEVO ! cercano a Parque Araucano, Colegios, KisZania. A minutos metro estación Manquehue",1600000,57,-33.40588,-70.57200
140,140,WARREN SMITH / METRO ESCUELA MILITAR,1600000,58,-33.40900,-70.57520
140,170,VISTA DESPEJADA A CORDILLERA / CALLE TRANQUILA / METRO EL GOLF,1600000,57,-33.41889,-70.59265
140,259,Los Dominicos PENTHOUSE,1600000,57,-33.40755,-70.54605
140,259,Metro Dominicos PENTHOUSE. REBAJADO!!,1599000,57,-33.40755,-70.54605
235,270,LAS HUALTATAS /  NEW,1600000,57,-33.37412,-70.52463
137,137,Departamento de 3 dormitorios amoblado calle Noruega,1600000,57,-33.40562,-70.56415
140,259,Laredo / Paraná,1600000,57,-33.40710,-70.54528
140,259,Parque Los Dominicos / PENTHOUSE.,1599000,57,-33.40773,-70.54605
140,140,Renato Sanchez/Enrique Foster,1600000,57,-33.41920,-70.59297
170,170,El Golf,1590000,57,-33.41300,-70.59097
170,175,"AMOBLADO / Amplio, remodelado y con vista despejada.",1600000,57,-33.41889,-70.59291
140,148,MEJOR UBICACIÓN / VISTA CLUB EL GOLF / ESPECTACULAR,1600000,57,-33.41212,-70.59176
160,170,El Golf,1600000,57,-33.41968,-70.59358
150,184,LOS MILITARES  / URANO,1600000,57,-33.40631,-70.57028
140,160,Metro Alcántara - Presidente Riesco,1700000,60,-33.41250,-70.58960
140,240,San Francisco de Asis / Charles Hamilton,1600000,57,-33.38094,-70.51230
300,360,MÁLAGA,1700000,60,-33.41700,-70.58640
140,167,El Golf,1650000,60,-33.41212,-70.59176
140,174,Club de Golf,1650000,60,-33.41212,-70.59176
165,185,EL GOLF / LUJOSO AMOBLADO,1650000,60,-33.41349,-70.58709
135,145,EL GOLF - CALLAO - METRO,1650000,60,-33.41666,-70.59038
150,165,Pdte. Riesco - Vista al Club de Golf Los Leones. Único.,1650000,60,-33.41212,-70.59176
140,160,"AMOBLADO en EXCLUSIVO EDIFICIO de arquitectura, en el CORAZÓN del BARRIO EL GOLF, ideal para EXPATRIADOS",1690000,60,-33.41233,-70.59166
200,220,"EL GOLF / INCREÍBLE VISTA  / CLASS ""A""",1600000,60,-33.41349,-70.58709
120,135,"EL GOLF / CALLAO / CLASS ""A"" NEW",1600000,60,-33.41676,-70.58999
140,155,El Golf,1677205,60,-33.41233,-70.59166
160,180,Sector  Presidente Riesco - Las Torcazas,1677205,60,-33.41174,-70.59062
150,165,Club de Golf / Entrega Inmediata,1677205,60,-33.41203,-70.59188
151,167,CLUB DE GOLF LOS LEONES,1677205,60,-33.41590,-70.59360
220,259,Hamlet / Las Torcazas,1677205,60,-33.41260,-70.58894
140,160,El Golf / Vista Club de Golf,1677205,60,-33.41181,-70.59106
360,380,Vespucio / Albacete,1677205,60,-33.42068,-70.58067
150,165,Club de Golf / Entrega Inmediata,1677205,60,-33.41203,-70.59188
362,380,Av. Americo Vespucio Sur / Albacete,1677205,60,-33.41915,-70.58194
362,376,"Las Condes, Presidente Errázuriz, Av. Americo Vespucio. Colegios Verbo Divino, Villa Maria.",1677205,60,-33.41882,-70.58129
151,174,PRESIDENTE RIESCO / EL GOLF / LAS CONDES,1677205,60,-33.41190,-70.59037
140,160,La Gioconda,1677205,60,-33.41290,-70.58647
160,160,CLUB DE GOLF LOS LEONES,1677205,60,-33.41212,-70.59202
173,203,El Golf,1677205,60,-33.41340,-70.59710
120,130,EL GOLF - CALLAO - LUJOSO  FUNDADORES,1680000,61,-33.41688,-70.59029
173,193,COLEGIO ALEMÁN / NORUEGA,1680000,61,-33.39887,-70.56844
148,168,Metro Manquehue,1700000,61,-33.40620,-70.57139
145,153,Amoblado Av. Manquehue/Cerro Colorado,1700000,61,-33.39960,-70.56910
168,186,Los Militares/Alonso de Córdova,1700000,61,-33.40595,-70.57110
250,250,El Golf,1700000,61,-33.41296,-70.59997
180,230,Metro Estación Escuela Militar,1700000,61,-33.41397,-70.57858
180,230,Estadio Español - Nevería - Duplex Penthouse,1700000,61,-33.41314,-70.57637
160,200,CLUB DE GOLF / ENTREGA INMEDIATA  / EXCELENTE ESTADO,1700000,61,-33.41230,-70.59279
140,140,Pdte Riesco / A. Vespucio,1700000,61,-33.41220,-70.59180
144,159,DISPONIBILIDAD INMEDIATA / CLUB DE GOLF / PRESIDENTE RIESCO / BARRIO EL GOLF,1700000,61,-33.41241,-70.59244
140,140,Barrio El Golf /Metro Escuerla Militar,1700000,61,-33.41251,-70.59101
144,159,DISPONIBILIDAD INMEDIATA / CLUB DE GOLF / PRESIDENTE RIESCO / BARRIO EL GOLF,1700000,61,-33.41241,-70.59244
188,208,Nueva Las Condes,1710749,61,-33.40388,-70.56258
300,350,Málaga / Renato Sánchez,1700000,61,-33.41704,-70.58641
140,155,Presidente Riesco / El Golf,1650000,61,-33.41212,-70.59176
130,140,EL GOLF - CALLAO - MINIMALISTA  LUJOSO,1650000,61,-33.41662,-70.59042
165,180,EL GOLF / METRO / ISIDORA,1700000,61,-33.41270,-70.59173
170,200,AMOBLADO MUY AMPLIO/ RIESCO / EXCELENTE UBICACIÓN,1650000,59,-33.39741,-70.56471
150,170,NORUEGA / MANQUEHUE / VISTA,1650000,59,-33.40245,-70.56864
105,125,CALLAO / AMOBLADO / NEW,1600000,59,-33.41677,-70.59037
123,160,Nueva Las Condes-Colegio SEK,1700000,61,-33.40389,-70.56307
150,165,PARQUE JUAN PABLO II / MANQUEHUE / AMPLIO,1600000,59,-33.40312,-70.56935
180,213,metro golf,1650000,59,-33.41832,-70.59332
105,116,EL GOLF / CALLAO  /  NEW,1600000,59,-33.41666,-70.59038
140,240,El Golf,1649252,59,-33.41319,-70.59607
165,185,EL GOLF - LA GIOCONDA  LUJOSO - NEW,1600000,58,-33.41327,-70.58739
225,243,EL GOLF,1600000,58,-33.41242,-70.59044
300,320,El Golf Sur,1600000,58,-33.41737,-70.58688
200,240,DEPARTAMENTO PRESIDENTE RIESCO / CAPITAN CROSBIE,1600000,58,-33.39536,-70.55815
123,138,"EL GOLF / CALLAO / CLASS ""A"" NEW",1600000,58,-33.41676,-70.58999
175,185,EL GOLF - METRO ALCÁNTARA  EXCLUSIVO  - 1° CALIDAD,1600000,58,-33.41220,-70.58819
140,160,"EL GOLF / "" W "" / TITANIUM",1600000,58,-33.41349,-70.60039
120,135,EL GOLF / EXCLUSIVO / CALLAO,1600000,58,-33.41685,-70.59046
135,145,CALLAO / EL GOLF / VISTA,1600000,58,-33.41668,-70.59033
135,145,EL GOLF / CALLAO /  NEW,1600000,58,-33.41679,-70.59020
135,145,EL GOLF - CALLAO - LUJOSO,1600000,58,-33.41666,-70.59038
135,145,CALLAO / EL GOLF / VISTA,1600000,58,-33.41668,-70.59033
135,145,EL GOLF - CALLAO - METRO,1600000,58,-33.41666,-70.59038
135,145,EL GOLF / CALLAO /  NEW,1600000,58,-33.41679,-70.59020
95,115,PARQUE ARAUCO,1585000,58,-33.40021,-70.57208
133,143,EL GOLF / CALLAO / METRO,1600000,58,-33.41680,-70.59025
228,228,Martin de Zamora,1677205,60,-33.42260,-70.58420
228,228,Colegio Verbo Divino - PRESIDENTE ERRÁZU,1677205,60,-33.42290,-70.59000
120,120,DEPARTAMENTO AMOBLADO EN CALLAO,1600000,58,-33.41720,-70.58965
140,160,El Golf / Vista Club de Golf,1677205,60,-33.41181,-70.59106
150,165,Club de Golf / Entrega Inmediata,1677205,60,-33.41203,-70.59188
362,376,"Las Condes, Presidente Errázuriz, Av. Americo Vespucio. Colegios Verbo Divino, Villa Maria.",1677205,60,-33.41882,-70.58129
362,380,Av. Americo Vespucio Sur / Albacete,1677205,60,-33.41915,-70.58194
140,160,La Gioconda,1677205,60,-33.41290,-70.58647
280,620,Jean Maermoz / El Golf,1677205,60,-33.41428,-70.58804
151,174,PRESIDENTE RIESCO / EL GOLF / LAS CONDES,1677205,60,-33.41190,-70.59037
140,160,Isidora Goyenechea / Glamis / Calle tranquila,1677205,60,-33.41356,-70.59698
152,192,GOLF,1677205,60,-33.41328,-70.59399
270,285,Américo Vespucio Norte / Avenida Kennedy,1677205,60,-33.40517,-70.58682
150,165,EL GOLF / LUJOSO / NEW,1600000,59,-33.41261,-70.59174
145,160,El Golf / Vista Despejada,1660000,59,-33.41210,-70.59180
90,113,Parque Araucano,1650000,59,-33.40094,-70.56906
220,235,FIRST CLASS - EL GOLF - VISTA  EXCLUSIVO - LUJOSO,1620000,59,-33.41303,-70.59061
90,113,Parque Araucano,1650000,59,-33.39980,-70.57170
160,168,EL GOLF III / BORJA HUIDOBRO / METRO ALCÁNTARA,1600000,59,-33.41212,-70.59176
123,140,EL GOLF / METRO ALCÁNTARA / NEW,1650000,59,-33.41238,-70.58862
160,170,EL GOLF / LUJOSO / METRO,1600000,59,-33.41254,-70.58974
160,172,EL GOLF / INCREÍBLE VISTA /,1600000,59,-33.41253,-70.59180
205,225,ISIDORA GOYENECHEA  /  EL GOLF,2459901,88,-33.41559,-70.59827
155,155,DEPARTAMENTO FULL AMOBLADO GOLF LOS LEONES,2459901,88,-33.41177,-70.59235
1.000,1.000,Avenida El Golf 192,2400000,87,-33.41352,-70.59256
150,175,NUESTRA SEÑORA DEL ROSARIO CERRO EL PLOMO - CERCANO COLEGIO SEK A PASOS DE PARQUE ARAUCO!!,2200000,78,-33.40033,-70.56363
320,320,El Golf/Gertrudis Echeñique,2500000,91,-33.41658,-70.59548
300,300,EL GOLF  ELEGANCIA CLASS A  DISTINCIÓN,2500000,91,-33.41381,-70.59043
255,304,Club de Golf / Exclusivo,3354410,120,-33.41188,-70.59140
160,190,RESIDENCIAL EL GOLF - NEW  TOPE DE GAMA,2500000,91,-33.41217,-70.58844
118,133,HOTEL W / EL GOLF / INMEJORABLE UBICACIÓN,3354410,120,-33.41391,-70.59840
250,300,"**Mirador San Damián **Piscina, salones , juegos infantiles, multicancha **Colegio Redland**",2655575,95,-33.38223,-70.50214
500,500,SAN DAMIÁN,3900000,141,-33.37570,-70.51630
47,50,Callao 3600,430000,15,-33.41776,-70.59215
50,50,"El Bosque Norte, Las Condes",430000,15,-33.41545,-70.60109
77,97,Cerro Colorado Bersa comisión 0,848000,30,-33.40056,-70.57239
90,120,Plaza Perú-El Golf,850000,30,-33.41311,-70.59751
76,100,"Augusta Gerona, Las Condes",838603,30,-33.40615,-70.54441
60,73,"Excelente vista Parque Araucano, pasos Manquehue (BERSA)",846989,30,-33.40082,-70.57183
80,80,Rotonda Atenas,590000,21,-33.41706,-70.56134
85,85,Metro Colón,590000,21,-33.41706,-70.56134
77,77,"Las Trinitarias 7023, Las Condes",660000,23,-33.40481,-70.55945
