,supConstruida,terreno,title,valorCLP,valorUF,x,y,valorPesos,evaluation
1344,53.0,56.0,Avenida Santa Rosa 991,410000,14,-33.45682,-70.6438,410000,Yes
1345,42.0,44.0,Avenida Santa Rosa 237,410000,14,-33.44709,-70.64546,410000,Yes
1346,50.0,50.0,Avenida Santa Rosa 237 - Departamento 2106-B,406000,14,-33.44706,-70.64542,406000,Yes
1347,51.0,55.0,Arrienda dueña,410000,14,-33.44276,-70.6591,410000,Yes
1348,45.0,49.0,SANTA ISABEL  55,409000,14,-33.44742,-70.63319,409000,Yes
1349,38.0,38.0,Merced / Miraflores,400000,14,-33.43897,-70.64483,400000,Yes
1350,37.0,37.0,Sara del Campo 535,400500,14,-33.44428,-70.64346,400500,Yes
1351,59.0,61.0,Lord Cochrane 376,400000,14,-33.4509,-70.65443,400000,Yes
1352,34.0,36.0,Metro Bellas Artes,405325,14,-33.43679,-70.64589000000001,405325,Yes
1353,45.0,45.0,Avenida Vicuña Mackenna 933,405325,14,-33.45367,-70.63061,405325,Yes
1354,37.0,37.0,Sara del Campo 535,399500,14,-33.44428,-70.64346,399500,Yes
1355,49.0,55.0,NUEVO dpto cerca del metro Santa Lucia y Santa Isabel. AMPLIO,405325,14,-33.44979,-70.63875,405325,Yes
1356,37.0,37.0,Sara del Campo 535,399500,14,-33.44428,-70.64346,399500,Yes
1357,37.0,37.0,Sara del Campo 535,399500,14,-33.44428,-70.64346,399500,Yes
1358,51.0,53.0,Sara del Campo 535,401000,14,-33.44428,-70.64346,401000,Yes
1359,50.0,52.0,Carmen 557,405000,14,-33.45069,-70.64152,405000,Yes
1360,50.0,53.0,morandé 924,399000,14,-33.43314,-70.65486999999999,399000,Yes
1361,46.0,46.0,Santa Rosa  237 - Departamento 911,401500,14,-33.469120000000004,-70.642,401500,Yes
1362,43.0,46.0,METRO TOESCA -  Y CERCA METRO LINEA 3,400000,14,-33.45337,-70.65708000000001,400000,Yes
1363,50.0,55.0,Alameda / Metro Moneda / Lord Cochrane,420000,15,-33.44729,-70.65491999999999,420000,Yes
1364,56.0,63.0,García Reyes 44,420000,15,-33.44645,-70.67087,420000,Yes
1365,47.0,51.0,San Francisco / Tarapacá,420000,15,-33.44725,-70.64695,420000,Yes
1366,56.0,60.0,Portugal / Santa Isabel,420000,15,-33.44788,-70.63548,420000,Yes
1367,50.0,55.0,Lord Cochrane / Metro Moneda / Amoblado completo,420000,15,-33.44729,-70.65491999999999,420000,Yes
1368,55.0,59.0,santa isabel 431,420000,15,-33.44915,-70.63985,420000,Yes
1369,47.0,51.0,Sara del Campo  535,419500,15,-33.44435,-70.64347,419500,Yes
1370,53.0,53.0,Lira  360,420000,15,-33.44763,-70.63944000000001,420000,Yes
1371,54.0,55.0,Maule 150 - Departamento 1027,419500,15,-33.46523,-70.62938,419500,Yes
1372,70.0,72.0,Fantastico departamento con vista al Club Hípico,420000,15,-33.45714,-70.6696,420000,Yes
1373,50.0,53.0,morandé 924,399000,14,-33.43314,-70.65486999999999,399000,Yes
1374,55.0,57.0,SAN ISIDRO / CURICÓ,420000,15,-33.44681,-70.64357,420000,Yes
1375,50.0,50.0,Metro Moneda,420000,15,-33.44142,-70.64511999999999,420000,Yes
1376,61.0,65.0,Santa Isabel 951,420000,15,-33.450759999999995,-70.64864,420000,Yes
1377,68.0,73.0,ARGOMEDO / Vicuña Mackenna,420000,15,-33.44898,-70.63284,420000,Yes
1378,40.0,40.0,"Monjitas 744, Santiago",420000,15,-33.43725,-70.64765,420000,Yes
1379,43.0,46.0,Metro U. Chile  2D/2B mariposa con estacionamiento y Bodega,420000,15,-33.452529999999996,-70.64786,420000,Yes
1380,70.0,76.0,Diagonal Paraguay 361,420000,15,-33.44292,-70.63942,420000,Yes
1381,70.0,70.0,"Mac Iver / Monjitas, Metro Plaza de Armas",420000,15,-33.43716,-70.64718,420000,Yes
1382,51.0,57.0,San Martín / Rosas,420000,15,-33.4351,-70.6586,420000,Yes
1383,50.0,50.0,Bandera 880,420000,15,-33.43331,-70.65329,420000,Yes
1384,47.0,52.0,Lira,420000,15,-33.4498,-70.6387,420000,Yes
1385,62.0,62.0,Santa Isabel,420000,15,-33.4463,-70.6413,420000,Yes
1386,59.0,60.0,Metro Toesca - Almirante Latorre,420000,15,-33.4527,-70.6639,420000,Yes
1387,48.0,53.0,San Martin - General Mackenna  / Nuevo a estrenar,420000,15,-33.43323,-70.65973000000001,420000,Yes
1388,53.0,56.0,NUEVO / ESTACION MATTA LINEA 3 / STA ROSA CON AVDA MATTA,420000,15,-33.45682,-70.6438,420000,Yes
1389,53.0,56.0,NUEVO / ESTACION MATTA LINEA 3 / STA ROSA CON AVDA MATTA,420000,15,-33.45682,-70.6438,420000,Yes
1390,72.0,74.0,Agustinas 1612 - Departamento 2310,420000,15,-33.44189,-70.65944,420000,Yes
1391,62.0,60.0,Metro Santa Lucía - Metro Santa Lucia,420000,15,-33.4426,-70.6447,420000,Yes
1392,50.0,53.0,Merced,420000,15,-33.437979999999996,-70.64498,420000,Yes
1393,56.0,61.0,METRO PARQUE ALMAGRO /con ggcc incluidos,420000,15,-33.452529999999996,-70.64618,420000,Yes
1394,44.0,48.0,Arturo Prat  / Cóndor,420000,15,-33.45021,-70.64921,420000,Yes
1395,56.0,56.0,METRO SANTA ANA / SEMI AMOBLADO / 56mtrs,419301,15,-33.436440000000005,-70.65611,419301,Yes
1396,44.0,49.0,"Departamento Nuevo, Sin Uso, 2 Dormitorios, 2 Baños, 1 Bodega",415000,14,-33.45326,-70.63189,415000,Yes
1397,37.0,37.0,Sara del Campo 535,415500,14,-33.44428,-70.64346,415500,Yes
1398,49.0,49.0,Santa Isabel 55,410000,14,-33.44742,-70.63319,410000,Yes
1399,49.0,49.0,Santa Isabel 55,410000,14,-33.44742,-70.63319,410000,Yes
1400,49.0,49.0,Santa Isabel 55,410000,14,-33.44742,-70.63319,410000,Yes
1401,41.0,42.0,Santa Isabel 55,410000,14,-33.44742,-70.63319,410000,Yes
1402,41.0,42.0,Santa Isabel 55,412000,14,-33.44742,-70.63319,412000,Yes
1403,52.0,52.0,ECHAURREN 424,415000,14,-33.45349,-70.66614,415000,Yes
1404,42.0,42.0,Santa Isabel 55,409000,14,-33.44742,-70.63319,409000,Yes
1405,65.0,65.0,"Depto Amoblado Metro U de Chile 2D,1B Superficie 65 m2",400000,14,-33.44272,-70.64924,400000,Yes
1406,45.0,45.0,Avenida Vicuña Mackenna 1231,400000,14,-33.45735,-70.62956,400000,Yes
1407,47.0,49.0,Santo Domingo 1470,400000,14,-33.43699,-70.65803000000001,400000,Yes
1408,41.0,42.0,santa isabel  55,402000,14,-33.44742,-70.63319,402000,Yes
1409,61.0,64.0,San Pablo 1539,400000,14,-33.43442,-70.65938,400000,Yes
1410,43.0,45.0,Metro Irarrazaval,400000,14,-33.45735,-70.62956,400000,Yes
1411,41.0,42.0,Carmen 237,400000,14,-33.4469,-70.6426,400000,Yes
1412,47.0,50.0,Serrano 266,400000,14,-33.44809,-70.6484,400000,Yes
1413,41.0,41.0,Cómodo Barrio Lastarria,400000,14,-33.4369,-70.6385,400000,Yes
1414,40.0,40.0,"Vicuña Mackena, Metro Parque Bustamante",400000,14,-33.44427,-70.63408000000001,400000,Yes
1415,50.0,55.0,Santo Domingo 1243 - Departamento 91,400000,14,-33.436440000000005,-70.65493000000001,400000,Yes
1416,47.0,53.0,portugal  / Porvenir,400000,14,-33.469120000000004,-70.642,400000,Yes
1417,50.0,50.0,Avenida Santa Rosa 237,395000,14,-33.44709,-70.64546,395000,Yes
1418,43.0,45.0,Santa Rosa 991,395000,14,-33.45702,-70.64364,395000,Yes
1419,48.0,50.0,Eleuterio Ramírez 780,400000,14,-33.448479999999996,-70.64655,400000,Yes
1420,40.0,42.0,Parque Almagro,400000,14,-33.4515,-70.6543,400000,Yes
1421,40.0,44.0,Dieciocho 690,400000,14,-33.4543,-70.6565,400000,Yes
1422,26.0,26.0,"Metro Cal y Canto y Santa Ana, Barrio Dieciocho",400000,14,-33.43323,-70.65973000000001,400000,Yes
1423,60.0,65.0,"Nataniel Cox 331, Santiago",400000,14,-33.45029,-70.65354,400000,Yes
1424,38.0,38.0,Hermanos Amunátegui 630,398000,14,-33.4365,-70.65715,398000,Yes
1425,58.0,52.0,Lira,400000,14,-33.4499,-70.6388,400000,Yes
1426,57.0,57.0,METRO SANTA ANA / CATEDRAL,400000,14,-33.438359999999996,-70.659,400000,Yes
1427,65.0,65.0,"Depto Amoblado Metro U de Chile 2D,1B Superficie 65 m2",400000,14,-33.44272,-70.64924,400000,Yes
1428,85.0,85.0,Roberto Espinoza / condor,400000,14,-33.43313,-70.65742,400000,Yes
1429,50.0,50.0,Huerfanos / Amunategui,400000,14,-33.44036,-70.65671999999999,400000,Yes
1430,45.0,45.0,Sara del Campo 535 - Departamento 208,400000,14,-33.44435,-70.64347,400000,Yes
1431,41.0,46.0,Sara del Campo 535,403000,14,-33.44435,-70.64347,403000,Yes
1432,45.0,45.0,Carmen 566 - Departamento 2413,400000,14,-33.45047,-70.64126999999999,400000,Yes
1433,41.0,44.0,Sara del Campo 535,403000,14,-33.44435,-70.64347,403000,Yes
1434,18.0,36.0,zenteno s,400000,14,-33.4571,-70.65103,400000,Yes
1435,60.0,63.0,Metro Santa Isabel,402809,14,-33.45095,-70.63568000000001,402809,Yes
1436,50.0,53.0,morandé 924,399000,14,-33.43314,-70.65486999999999,399000,Yes
1437,50.0,51.0,SANTA VICTORIA / MANUEL ANTONIO TOCORNAL,400000,14,-33.447959999999995,-70.64134,400000,Yes
1438,64.0,66.0,Club Hípico - Av. España,402529,14,-33.458,-70.6686,402529,Yes
1439,64.0,66.0,Club Hípico - Av. España,402529,14,-33.4577,-70.6683,402529,Yes
1440,48.0,98.0,Avenida Portugal 941,402529,14,-33.454440000000005,-70.6338,402529,Yes
1441,64.0,66.0,Club Hípico - Av. España,402529,14,-33.4579,-70.6689,402529,Yes
1442,62.0,62.0,Metro República - ERASMO ESCALA,402529,14,-33.4453,-70.671,402529,Yes
1443,61.0,61.0,Metro República - ERASMO ESCALA,402529,14,-33.4452,-70.671,402529,Yes
1444,62.0,62.0,Metro República - ERASMO ESCALA,402529,14,-33.4454,-70.671,402529,Yes
1445,40.0,40.0,Carmen 120,400000,14,-33.44488,-70.6428,400000,Yes
1446,49.0,49.0,Santa Isabel 55,380000,13,-33.44742,-70.63319,380000,Yes
1447,60.0,60.0,Avenida Santa Rosa 950,390000,13,-33.456520000000005,-70.6433,390000,Yes
1448,41.0,48.0,Estación Mapocho - Gral.Mackenna / San M,390000,13,-33.4333,-70.6558,390000,Yes
1449,80.0,88.0,Metro Republica  / Metro Union Latinoamericana,385000,13,-33.44627,-70.67217,385000,Yes
1450,37.0,37.0,Metro Bellas Artes,385000,13,-33.4379,-70.6472,385000,Yes
1451,44.0,51.0,Estación Mapocho - Morandé /General Mack,390000,13,-33.4331,-70.6549,390000,Yes
1452,50.0,50.0,General Jofre / Lira,385000,13,-33.4459,-70.63951999999999,385000,Yes
1453,60.0,60.0,san diego 964,380000,13,-33.45812,-70.64928,380000,Yes
1454,35.0,37.0,AMUNATEGUI / MAPOCHO,380000,13,-33.43209,-70.65826,380000,Yes
1455,48.0,48.0,Metro Bellas Artes,385000,13,-33.43874,-70.64478000000001,385000,Yes
1456,43.0,47.0,AVDA MATTA ESQUINA VICUÑA MACKENNA,385000,13,-33.456179999999996,-70.63045,385000,Yes
1457,34.0,34.0,CLUB HIPICO-PARQUE OHIGGINS,380000,13,-33.46898,-70.66418,380000,Yes
1458,38.0,40.0,catedral  1310,380000,13,-33.43807,-70.65574000000001,380000,Yes
1459,46.0,49.0,Argomedo 65,380000,13,-33.4487,-70.63288,380000,Yes
1460,45.0,50.0,Plaza Yungay,380000,13,-33.43812,-70.67595,380000,Yes
1461,50.0,60.0,ENTRE CUETO Y LIBERTAD,380000,13,-33.427659999999996,-70.67416999999999,380000,Yes
1462,45.0,50.0,Argomedo / Vicuña Mackenna,380000,13,-33.44898,-70.63284,380000,Yes
1463,48.0,50.0,Tarapacá / Serrano,380000,13,-33.44712,-70.64875,380000,Yes
1464,48.0,48.0,SANTA ELENA/ COQUIMBO,390000,14,-33.45293,-70.63185,390000,Yes
1465,50.0,53.0,Metro Santa Ana,390000,14,-33.43424,-70.65861,390000,Yes
1466,40.0,40.0,Eyzaguirre 819 - Departamento 609A,380000,13,-33.45203,-70.64683000000001,380000,Yes
1467,51.0,53.0,Metro Bellas Artes - Merced / Miraflores,390000,13,-33.43786,-70.64554,390000,Yes
1468,60.0,62.0,METRO PARQUE ALMAGRO,390000,13,-33.450759999999995,-70.64864,390000,Yes
1469,50.0,52.0,santa isabel 353,390000,13,-33.44851,-70.63743000000001,390000,Yes
1470,36.0,39.0,Lord Cochrane / Tarapacá,390000,13,-33.44836,-70.65531999999999,390000,Yes
1471,55.0,55.0,Almirante Barroso 87,390000,13,-33.443459999999995,-70.66131999999999,390000,Yes
1472,41.0,48.0,General Mackenna 1531,390000,13,-33.43318,-70.65949,390000,Yes
1473,35.0,37.0,san francisco / condor,390000,13,-33.45055,-70.64718,390000,Yes
1474,48.0,48.0,santa isabel 951,390000,13,-33.450759999999995,-70.64864,390000,Yes
1475,54.0,59.0,Excelente depto 2D y 2B en Echaurren / Grajales,390000,13,-33.45159,-70.66624,390000,Yes
1476,52.0,56.0,Metro Santa Isabel,390000,13,-33.44898,-70.63284,390000,Yes
1477,50.0,52.0,santa isabel 353,390000,13,-33.44851,-70.63743000000001,390000,Yes
